,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ezreal,4,3,1,75%,5.75,1.75,6,6.71,269.75,8.57,14.4,458,72.3%,35.4%,24.3%
Veigar,2,1,1,50%,5,1,5.5,10.5,245.5,7.75,12.5,396,72.4%,34.5%,21.8%
Ashe,1,0,1,0%,1,3,4,1.67,263,7.89,11,330,71.4%,14.3%,20.4%
