,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Trundle,9,5,4,55.6%,1.78,1.11,6.22,7.2,171,5.2,10.4,314,73.5%,16.3%,17.9%
Lee Sin,6,5,1,83.3%,4.33,1.83,7.33,6.36,185,5.66,11.7,358,76.9%,28.6%,19.7%
Olaf,5,4,1,80%,3,2,7,5,188.8,5.98,11.4,359,58.8%,17.6%,19.1%
Nidalee,4,3,1,75%,3.75,0.75,6.75,14,243,6.95,13,371,77.8%,27.8%,20.7%
Volibear,4,2,2,50%,3.5,2.5,8.5,4.8,187.25,5.29,11.8,333,75%,21.9%,18.7%
Graves,3,3,0,100%,2.33,1.67,6,5,213.67,6.75,11.8,372,67.6%,18.9%,20.3%
Sett,2,2,0,100%,2,1,10,12,170.5,5.45,10.2,326,68.6%,11.4%,17.1%
