,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lucian,5,2,3,40%,2.2,2.8,4.2,2.29,240.4,8.91,10.4,387,65.3%,22.4%,22.4%
Kai'Sa,3,3,0,100%,3.33,0.67,6.67,15,305.33,9.19,14.1,425,60%,20%,21.8%
Xayah,3,2,1,66.7%,4,2.33,6,4.29,275.67,9.38,12.7,431,63.8%,25.5%,22.8%
Ezreal,2,1,1,50%,5.5,1.5,6.5,8,348.5,9.19,17.5,460,77.4%,35.5%,25.3%
