,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gangplank,3,3,0,100%,3,0.33,5.67,26,214.33,8.5,11.5,458,46.4%,16.1%,22.7%
Sion,3,3,0,100%,2.33,1,8,10.33,229.33,7.63,11.4,379,67.4%,15.2%,20.8%
Mordekaiser,3,2,1,66.7%,4.67,2,4,4.33,248.33,8.54,12.6,432,44.1%,23.7%,22.4%
Camille,1,1,0,100%,4,3,4,2.67,255,8.35,12.5,409,42.1%,21.1%,22%
Gnar,1,1,0,100%,2,1,9,11,245,8.07,11.8,389,52.4%,9.5%,20.6%
Renekton,1,1,0,100%,1,2,6,3.5,246,7.55,12.1,372,43.8%,6.3%,20.3%
Volibear,1,1,0,100%,4,1,8,12,226,8.06,11.6,415,54.5%,18.2%,20.6%
Shen,1,0,1,0%,4,1,13,17,220,6.07,13,359,85%,20%,20.1%
