,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gangplank,3,3,0,100%,3.67,2.67,7.33,4.13,258,8.13,14.3,450,61.1%,20.4%,23.1%
Camille,3,0,3,0%,4,2.67,1.67,2.13,202,6.69,10.3,342,58.6%,41.4%,21.4%
Renekton,1,1,0,100%,2,1,8,10,186,6.56,10.1,356,45.5%,9.1%,18%
