,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sett,6,5,1,83.3%,3.33,2.17,5.83,4.23,223,7.07,12.1,382,61.8%,22.5%,21.2%
Aatrox,2,2,0,100%,3,3.5,5,2.29,293,8.16,13.8,383,57.1%,21.4%,21.2%
Ornn,1,1,0,100%,1,1,14,15,253,7.14,12.5,352,68.2%,4.5%,19.9%
Gangplank,1,0,1,0%,2,1,3,5,272,8.84,13.1,425,100%,40%,24.6%
