,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,3,2,1,66.7%,4.67,2.67,7.67,4.63,294.67,8.25,15.1,422,68.5%,25.9%,22.2%
Corki,1,1,0,100%,7,2,7,7,346,9.99,18.2,526,87.5%,43.8%,28.1%
Qiyana,1,1,0,100%,7,3,2,3,200,7.39,12.1,448,52.9%,41.2%,22.9%
Akali,1,0,1,0%,2,3,3,1.67,260,7.93,11.5,351,50%,20%,21.5%
Renekton,1,0,1,0%,4,4,5,2.25,313,8,14.3,366,60%,26.7%,20.6%
