,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Braum,1,0,1,0%,1,4,7,2,95,2.29,10.6,255,80%,10%,15.6%
Rakan,1,0,1,0%,0,2,5,2.5,28,0.64,9.6,221,62.5%,0%,13.2%
Tahm Kench,1,0,1,0%,0,6,2,0.33,70,2.57,6.2,229,40%,0%,14.2%
