,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Alistar,3,2,1,66.7%,1,2,13.33,7.17,52.67,1.83,7.9,274,78.2%,5.5%,13.8%
Gragas,1,1,0,100%,2,0,7,9,11,0.46,7.2,301,75%,16.7%,14.7%
Tahm Kench,1,0,1,0%,1,3,7,2.67,98,2.3,11.5,270,53.3%,6.7%,14.3%
