,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Tahm Kench,6,5,1,83.3%,0.83,2.5,7.33,3.27,69,2.07,8.8,264,66.2%,6.8%,13.7%
Galio,3,1,2,33.3%,0.67,4.33,5.33,1.38,86.67,2,10.6,245,60%,6.7%,13.9%
Alistar,2,2,0,100%,0,1,11.5,11.5,74,2.45,8.1,267,79.3%,0%,13.5%
Braum,2,1,1,50%,0.5,4,4,1.13,76.5,2.24,8.3,244,60%,6.7%,13.7%
