,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rek'Sai,5,3,2,60%,4.6,2,7,5.8,181.4,5.51,11.5,350,65.2%,25.8%,19.2%
Gragas,1,1,0,100%,3,0,10,13,122,6.05,7.8,385,65%,15%,18.3%
Lee Sin,1,1,0,100%,3,4,8,2.75,207,5.53,12.8,341,50%,13.6%,17.6%
