,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jhin,4,3,1,75%,5.75,0.75,4.5,13.67,262,8.97,13.1,447,66.1%,37.1%,23.9%
Kai'Sa,2,2,0,100%,10,2.5,6.5,6.6,349,8.88,18.7,475,71.7%,43.5%,24.8%
Aphelios,1,0,1,0%,1,3,2,1,325,9.45,14.2,413,75%,25%,26.2%
Miss Fortune,1,0,1,0%,2,4,2,1,238,9.49,10.1,403,40%,20%,23.5%
Senna,1,0,1,0%,1,2,5,3,237,7.74,10.5,343,66.7%,11.1%,21.5%
