,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Orianna,5,2,3,40%,1.6,2.6,5.8,2.85,304.4,8.66,13.3,378,61.7%,13.3%,21.4%
Syndra,4,3,1,75%,1.25,2.25,4,2.33,275.25,8.58,11.7,366,60%,14.3%,20.8%
Zoe,2,1,1,50%,3,2,6.5,4.75,201.5,7.63,9.9,375,73.1%,23.1%,21.9%
Viktor,1,1,0,100%,1,0,3,4,341,8.74,14.7,375,36.4%,9.1%,21.4%
Azir,1,0,1,0%,2,2,5,3.5,372,9.5,15.1,386,58.3%,16.7%,23.6%
Sylas,1,0,1,0%,1,5,4,1,196,7.42,8.8,334,83.3%,16.7%,21.2%
