,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Morgana,1,1,0,100%,0,6,19,3.17,11,0.31,10.2,285,82.6%,0%,14.4%
Rakan,1,1,0,100%,2,1,25,27,12,0.37,10.4,324,93.1%,6.9%,16.6%
Alistar,1,0,1,0%,1,3,1,0.67,39,1.56,5.2,209,100%,50%,14.7%
Braum,1,0,1,0%,1,2,5,3,60,1.81,7.4,224,85.7%,14.3%,14.3%
