,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Alistar,3,2,1,66.7%,0.33,2.33,8,3.57,34.33,1.4,6.7,271,67.6%,2.7%,14.4%
Braum,3,2,1,66.7%,1,1.67,12,7.8,69,2.18,9.4,297,66.1%,5.1%,15.7%
Rakan,2,2,0,100%,0.5,1,15.5,16,19,0.66,8.1,279,68.1%,2.1%,13.7%
Morgana,1,1,0,100%,1,0,15,16,12,0.42,8.7,305,72.7%,4.5%,14.7%
Tahm Kench,1,1,0,100%,2,3,7,3,42,1.87,7.7,342,25.7%,5.7%,15.2%
Thresh,1,1,0,100%,3,2,12,7.5,8,0.32,8,327,83.3%,16.7%,16.1%
Gragas,1,0,1,0%,0,2,7,3.5,14,0.5,5.9,210,87.5%,0%,13.6%
Pyke,1,0,1,0%,4,9,6,1.11,38,1.4,7.8,287,71.4%,28.6%,17.7%
