,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Braum,3,3,0,100%,1,2.33,10,4.71,58.33,1.91,8.4,277,64.7%,5.9%,13.7%
Rakan,1,1,0,100%,1,0,12,13,7,0.25,7.5,275,72.2%,5.6%,13.9%
Tahm Kench,1,1,0,100%,0,3,11,3.67,65,1.73,9.3,247,40.7%,0%,12.8%
Thresh,1,1,0,100%,1,4,10,2.75,6,0.26,6.6,287,52.4%,4.8%,13.6%
