,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lissandra,2,0,2,0%,1.5,2,1.5,1.5,233.5,8.14,9.6,334,75%,37.5%,21.3%
Galio,1,0,1,0%,1,3,2,1,213,6.3,9.7,287,60%,20%,19.1%
Ryze,1,0,1,0%,2,6,3,0.83,183,7.02,9.5,365,62.5%,25%,21.7%
Syndra,1,0,1,0%,1,3,4,1.67,394,7.3,18,333,62.5%,12.5%,19.2%
Zoe,1,0,1,0%,1,1,3,4,275,7.88,12.3,352,100%,25%,21.4%
