,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Karma,1,0,1,0%,0,4,4,1,19,0.47,7.4,184,57.1%,0%,11.6%
Nautilus,1,0,1,0%,1,5,7,1.6,28,0.77,8.6,237,100%,12.5%,13.9%
