,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,2,1,1,50%,5.5,1,5,10.5,307.5,10.04,14.1,462,91.3%,47.8%,26.7%
Ezreal,2,1,1,50%,2.5,3.5,5.5,2.29,333,9.88,15,445,80%,25%,25.6%
Ryze,2,1,1,50%,1.5,4.5,2.5,0.89,272.5,9.84,10.8,391,47.1%,17.6%,23.4%
Zoe,2,1,1,50%,2,3,3,1.67,204,6.54,10,322,66.7%,26.7%,19.6%
Taliyah,1,1,0,100%,8,4,6,3.5,307,7.76,16.9,427,77.8%,44.4%,24.2%
Ekko,1,0,1,0%,1,3,5,2,240,7.73,10.9,351,60%,10%,22.7%
Yasuo,1,0,1,0%,2,7,4,0.86,319,9.09,13.8,393,60%,20%,24.4%
Zilean,1,0,1,0%,0,4,4,1,228,7.74,9.2,313,57.1%,0%,20.4%
