,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,3,1,2,33.3%,2,2.67,10.33,4.63,184.33,5.07,12,331,82.2%,13.3%,19.1%
Sylas,2,2,0,100%,8,0.5,8.5,33,191.5,6.14,13.4,428,67.3%,32.7%,21.1%
Gragas,2,1,1,50%,2,2,8,5,178.5,5.75,11.1,356,62.5%,12.5%,19.7%
Sejuani,1,0,1,0%,2,2,7,4.5,183,5.25,11.5,331,90%,20%,19.1%
