,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,2,1,1,50%,5,2.5,6.5,4.6,162,4.23,12.8,335,67.6%,29.4%,19.2%
Elise,1,0,1,0%,6,2,3,4.5,181,5.64,11.4,355,64.3%,42.9%,19.8%
Rek'Sai,1,0,1,0%,8,3,8,5.33,204,4.99,14.9,365,66.7%,33.3%,19.4%
