,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,7,4,3,57.1%,3.86,1.29,5.14,7,319.86,9.6,14.3,430,64.3%,27.6%,23.5%
Draven,3,2,1,66.7%,4.33,0.67,5.33,14.5,240,9.35,12.2,476,76.3%,34.2%,24.8%
Ezreal,2,1,1,50%,5,1,5,10,321.5,8.82,16,438,66.7%,33.3%,24.1%
Lucian,2,0,2,0%,1.5,4.5,7.5,2,321,8.62,14,377,69.2%,11.5%,23%
Ashe,1,1,0,100%,5,0,9,14,297,8.85,15.1,451,87.5%,31.3%,23.1%
Cassiopeia,1,1,0,100%,2,1,5,7,374,9.08,16.4,398,58.3%,16.7%,21.9%
Sivir,1,1,0,100%,5,0,5,10,311,10.65,13.8,472,71.4%,35.7%,24.8%
Tristana,1,0,1,0%,4,4,2,1.5,319,9.63,14.2,428,100%,66.7%,26.7%
