,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,4,2,2,50%,3.25,2,7.75,5.5,351.5,9.79,15.4,430,75.9%,22.4%,24.2%
Jinx,2,1,1,50%,2,1.5,7,6,289,8.96,13.2,410,58.1%,12.9%,21.9%
Miss Fortune,1,0,1,0%,4,1,3,7,292,9.93,12.7,433,63.6%,36.4%,25.2%
Vayne,1,0,1,0%,0,2,1,0.5,164,6.41,7.3,284,33.3%,0%,18.9%
