,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,5,3,2,60%,2,1.8,4.6,3.67,272.4,8,13.2,386,51.6%,15.6%,21.8%
Sett,4,2,2,50%,2,2.75,4,2.18,209.75,6.6,10.5,331,50%,16.7%,19%
Irelia,2,1,1,50%,1.5,6,4,0.92,299.5,8.56,13.2,378,55%,15%,21.5%
Kled,2,1,1,50%,1,3,8,3,250,7.46,12.3,369,85.7%,9.5%,21.9%
Ornn,2,1,1,50%,2,0.5,1.5,7,232.5,7.23,10.7,334,50%,28.6%,21%
Mordekaiser,1,1,0,100%,4,2,4,4,296,9.28,14.8,464,47.1%,23.5%,25.1%
Maokai,1,0,1,0%,1,3,2,1,204,6.35,9.3,289,42.9%,14.3%,18.6%
Vladimir,1,0,1,0%,2,2,1,1.5,287,9.28,12.5,403,50%,33.3%,25%
