,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
43630,TRLH1/1001800190,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800190?gameHash=bf0b9367d095b9eb&amp;tab=overview,NA LCS,2016,Summer,0,2016-07-31 20:42:00,3,6.14,100,Blue,team,,TSM,,Twitch,Illaoi,Malzahar,,,1759,1,23,10,70,23,10,2.0,0.0,0.0,0.0,1.0,,,,0.7845,1.1256,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,2.0,0.0,72101.0,2459.386,,3358.8744,0.0,107.0,3.6498,23.0,0.7845,19.0,0.0,0.0,60221,41003.0,1398.6242,,52435.0,0.132739,,660.0,134.0,86.0,48.0,27.0836,14117.0,16213.0,251.0,14977.0,17126.0,254.0,-860.0,-913.0,-3.0,1.0,2.0,2.0,2.0,5.0,1.0,23808.0,28059.0,411.0,25659.0,27652.0,416.0,-1851.0,407.0,-5.0,6.0,11.0,6.0,6.0,16.0,6.0
47398,TRLH1/1001810093,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001810093?gameHash=3fb701ab32edcce4&amp;tab=overview,NA LCS,2016,Summer,1,2016-08-21 19:54:49,1,6.15,100,Blue,team,,TSM,,Bard,Ekko,Olaf,,,1995,1,11,4,28,11,4,0.0,0.0,0.0,0.0,1.0,,,,0.3308,0.4511,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,51904.0,1561.0226,,2058.6165,0.0,124.0,3.7293,50.0,1.5038,26.0,0.0,0.0,65876,44251.0,1330.8571,,57858.0,0.0966272,,987.0,179.0,135.0,44.0,35.0677,15740.0,19025.0,306.0,15069.0,18782.0,289.0,671.0,243.0,17.0,1.0,2.0,2.0,2.0,4.0,1.0,25141.0,30729.0,506.0,23691.0,29318.0,470.0,1450.0,1411.0,36.0,3.0,6.0,2.0,2.0,4.0,3.0
47411,TRLH1/1001810094,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001810094?gameHash=44376e365de13005&amp;tab=overview,NA LCS,2016,Summer,1,2016-08-21 20:44:08,2,6.15,200,Red,team,,TSM,,Bard,Olaf,Ashe,,,2673,1,13,7,43,13,7,4.0,2.0,0.0,0.0,0.0,,,,0.2918,0.4489,1.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,0.0,81848.0,1837.2166,,2703.9282,0.0,147.0,3.2997,72.0,1.6162,20.0,0.0,0.0,86252,57711.0,1295.4209,,81875.0,0.155555,,1328.0,216.0,170.0,46.0,34.6577,15117.0,19344.0,325.0,14710.0,18577.0,311.0,407.0,767.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23248.0,30455.0,524.0,22803.0,30024.0,492.0,445.0,431.0,32.0,0.0,0.0,1.0,1.0,2.0,0.0
47422,TRLH1/1001810095,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001810095?gameHash=6e0108f6842831dc&amp;tab=overview,NA LCS,2016,Summer,1,2016-08-21 21:49:32,3,6.15,100,Blue,team,,TSM,,Bard,Olaf,Ashe,,,2612,1,13,5,32,13,5,1.0,0.0,0.0,0.0,0.0,,,,0.2986,0.4135,0.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,3.0,0.0,117414.0,2697.1057,,3139.7779,0.0,146.0,3.3538,58.0,1.3323,21.0,0.0,0.0,87175,59257.0,1361.1868,,75083.0,0.135072,,1259.0,212.0,161.0,51.0,33.7902,15239.0,18851.0,312.0,14295.0,18178.0,290.0,944.0,673.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,24687.0,30103.0,515.0,21724.0,29433.0,465.0,2963.0,670.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
47974,TRLH1/1001840094,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001840094?gameHash=45b5a84c479861b9&amp;tab=overview,NA LCS,2016,Summer,1,2016-08-28 19:20:03,1,6.15,100,Blue,team,,TSM,,Syndra,Gnar,Olaf,,,2384,0,5,19,13,5,19,0.0,0.0,0.0,0.0,0.0,,,,0.1258,0.604,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,1.0,0.0,0.0,1.0,85576.0,2153.7584,,4020.3272,0.0,141.0,3.5487,64.0,1.6107,22.0,0.0,0.0,62772,37179.0,935.7131,,61133.0,-0.0520501,,1096.0,141.0,129.0,12.0,31.1326,15037.0,18989.0,307.0,15329.0,19086.0,298.0,-292.0,-97.0,9.0,1.0,1.0,2.0,2.0,3.0,1.0,23167.0,30086.0,490.0,24295.0,31185.0,497.0,-1128.0,-1099.0,-7.0,2.0,3.0,4.0,4.0,5.0,2.0
47987,TRLH1/1001840103,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001840103?gameHash=48e774e534e57fd6&amp;tab=overview,NA LCS,2016,Summer,1,2016-08-28 20:47:01,2,6.15,200,Red,team,,TSM,,Tahm Kench,Gangplank,Syndra,,,2236,1,17,3,44,17,3,0.0,0.0,0.0,0.0,1.0,,,,0.4562,0.5367,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,83280.0,2234.7048,,3153.3274,0.0,130.0,3.4884,56.0,1.5027,22.0,0.0,0.0,70211,46128.0,1237.7818,,66458.0,0.202729,,924.0,162.0,122.0,40.0,29.1413,15425.0,18744.0,310.0,14667.0,18396.0,313.0,758.0,348.0,-3.0,1.0,1.0,0.0,0.0,0.0,1.0,26861.0,31762.0,492.0,22841.0,28325.0,470.0,4020.0,3437.0,22.0,5.0,10.0,1.0,1.0,4.0,5.0
47998,TRLH1/1001840104,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001840104?gameHash=1bb093fc999b14b6&amp;tab=overview,NA LCS,2016,Summer,1,2016-08-28 21:47:13,3,6.15,100,Blue,team,,TSM,,Syndra,Tahm Kench,Vladimir,,,1789,1,15,6,41,15,6,2.0,0.0,0.0,0.0,1.0,,,,0.5031,0.7043,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,61707.0,2069.5472,,2483.242,0.0,103.0,3.4544,38.0,1.2745,18.0,0.0,0.0,57637,38113.0,1278.2448,,51558.0,0.0994167,,799.0,149.0,116.0,33.0,31.7943,15913.0,19408.0,297.0,15220.0,18397.0,306.0,693.0,1011.0,-9.0,3.0,4.0,2.0,2.0,2.0,3.0,24859.0,30473.0,480.0,22772.0,29185.0,487.0,2087.0,1288.0,-7.0,3.0,4.0,2.0,2.0,2.0,3.0
48011,TRLH1/1001840105,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001840105?gameHash=31325fe0fea715be&amp;tab=overview,NA LCS,2016,Summer,1,2016-08-28 22:39:05,4,6.15,200,Red,team,,TSM,,Gangplank,Syndra,Tahm Kench,,,2634,1,21,13,59,21,13,3.0,1.0,0.0,0.0,1.0,,,,0.4784,0.7745,1.0,5.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,7.0,1.0,1.0,2.0,0.0,110388.0,2514.533,,4235.1481,0.0,152.0,3.4624,70.0,1.5945,30.0,0.0,0.0,83473,55330.0,1260.3645,,72525.0,-0.0421799,,1148.0,188.0,151.0,37.0,30.4328,15638.0,18889.0,321.0,15634.0,18942.0,309.0,4.0,-53.0,12.0,1.0,1.0,2.0,2.0,3.0,1.0,24438.0,30571.0,495.0,23571.0,29230.0,490.0,867.0,1341.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0
49234,TRLH1/1001890201,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890201?gameHash=6751c4ef7ef58654&amp;tab=overview,WCS,2016,,0,2016-09-30 05:32:03,1,6.18,100,Blue,team,,TSM,,Caitlyn,Jayce,Syndra,,,2222,0,7,17,11,7,17,0.0,0.0,0.0,0.0,0.0,,,,0.189,0.6481,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,1.0,1.0,0.0,1.0,54830.0,1480.5581,,2237.9028,0.0,128.0,3.4563,47.0,1.2691,21.0,0.0,0.0,61982,38042.0,1027.2367,,57940.0,-0.094831,,1023.0,144.0,114.0,30.0,31.5122,15327.0,18693.0,319.0,14774.0,18514.0,289.0,553.0,179.0,30.0,1.0,1.0,1.0,1.0,2.0,1.0,23590.0,30165.0,490.0,22164.0,27642.0,453.0,1426.0,2523.0,37.0,3.0,3.0,1.0,1.0,2.0,3.0
49270,TRLH1/1001890263,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890263?gameHash=ca9126366742e942&amp;tab=overview,WCS,2016,,0,2016-10-01 01:12:52,1,6.18,100,Blue,team,,TSM,,Tahm Kench,Jayce,Vladimir,,,2037,1,18,1,37,18,1,2.0,0.0,0.0,0.0,1.0,,,,0.5302,0.5596,1.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,2.0,0.0,59652.0,1757.0545,,1934.6981,0.0,127.0,3.7408,47.0,1.3844,27.0,0.0,0.0,68955,46902.0,1381.5022,,59605.0,0.247019,,982.0,152.0,99.0,53.0,33.4021,17497.0,19799.0,327.0,14009.0,16520.0,262.0,3488.0,3279.0,65.0,6.0,8.0,1.0,1.0,3.0,6.0,27663.0,30369.0,502.0,20733.0,25136.0,415.0,6930.0,5233.0,87.0,8.0,13.0,1.0,1.0,3.0,8.0
