,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Corki,3,2,1,66.7%,3.67,1.33,3.67,5.5,305.33,9.78,13.8,443,84.6%,42.3%,24.2%
Akali,1,0,1,0%,4,3,5,3,237,7.88,11.2,372,60%,26.7%,21%
LeBlanc,1,0,1,0%,2,2,1,1.5,210,7.92,8.8,332,60%,40%,21%
Zilean,1,0,1,0%,1,3,7,2.67,207,7.04,9,306,80%,10%,19.2%
