,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jayce,2,2,0,100%,9,4.5,5,3.11,288.5,7.57,17.5,460,58.3%,37.5%,24%
Sion,2,2,0,100%,6,2,6,6,184,6.89,10.3,385,44.4%,22.2%,19.1%
Gangplank,2,1,1,50%,2,4,4.5,1.63,293,8.03,15.2,417,48.1%,14.8%,23%
Lissandra,1,1,0,100%,7,1,10,17,187,7.48,11.1,442,77.3%,31.8%,21.7%
Yasuo,1,0,1,0%,2,5,3,1,218,7.31,11.3,378,55.6%,22.2%,23.2%
