,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,6,3,3,50%,6.17,1.67,2.83,5.4,284.17,9.31,13.6,447,65.9%,45.1%,24.5%
Miss Fortune,3,3,0,100%,8,0.33,4.33,37,271,9.87,14.4,524,71.2%,46.2%,25.8%
Senna,3,2,1,66.7%,3.33,2.67,10,5,77,2.43,11.3,355,88.9%,22.2%,19.8%
Aphelios,2,1,1,50%,4,1,2,6,296,10.37,13,457,54.5%,36.4%,25.1%
Sivir,1,1,0,100%,6,0,5,11,454,11.37,19.4,487,61.1%,33.3%,26.1%
Lucian,1,0,1,0%,1,3,4,1.67,473,10.52,17.7,394,50%,10%,24.7%
Seraphine,1,0,1,0%,1,2,4,2.5,223,7.18,9.7,312,83.3%,16.7%,20.2%
