,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,5,4,1,80%,3.4,1.2,2.8,5.17,304.6,8.94,14,412,53.4%,29.3%,23.1%
Sion,3,2,1,66.7%,1,2,6.33,3.67,227,6.14,11.5,311,47.8%,6.5%,17.8%
Kennen,3,1,2,33.3%,4,3,4,2.67,230.67,7.56,12,392,63.2%,31.6%,22.2%
Viktor,2,0,2,0%,0,1.5,2,1.33,257,6.92,13,350,40%,0%,21.7%
Jarvan IV,1,1,0,100%,4,2,4,4,262,8.35,12.9,410,72.7%,36.4%,22.1%
Jax,1,1,0,100%,4,4,5,2.25,301,8.42,15.4,430,36%,16%,21.2%
Jayce,1,1,0,100%,3,3,11,4.67,264,8.19,13.4,415,73.7%,15.8%,22%
Ornn,1,1,0,100%,0,1,10,10,270,8.76,12.6,407,66.7%,0%,21.6%
Urgot,1,1,0,100%,2,0,5,7,221,7.56,10.6,363,70%,20%,19.9%
