,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Olaf,2,1,1,50%,2,1.5,2.5,3,187,6.4,10.3,352,64.3%,28.6%,20.6%
Kha'Zix,1,0,1,0%,0,3,3,1,175,5.1,10,290,50%,0%,18.2%
Lee Sin,1,0,1,0%,3,4,0,0.75,162,5.45,10,335,42.9%,42.9%,20.2%
