,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nidalee,4,2,2,50%,2.75,3.25,5.25,2.46,182.25,6.37,10.2,358,60.4%,20.8%,19.2%
Lillia,2,1,1,50%,2,2.5,3.5,2.2,199,6.92,10.6,370,84.6%,30.8%,20.8%
Gragas,1,1,0,100%,3,2,10,6.5,251,5.52,14.7,323,61.9%,14.3%,17.7%
Graves,1,1,0,100%,3,5,7,2,218,5.58,13.6,348,58.8%,17.6%,19.3%
Kindred,1,0,1,0%,2,6,7,1.5,174,5.4,10.7,332,64.3%,14.3%,19.4%
