,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nidalee,2,2,0,100%,1.5,1,9.5,11,203.5,6.74,11.3,375,68.8%,9.4%,19.3%
Graves,1,1,0,100%,1,3,11,4,219,6.57,12,361,63.2%,5.3%,18.4%
