,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Camille,1,1,0,100%,5,1,6,11,206,8.2,11,438,44%,20%,20%
Corki,1,1,0,100%,2,0,4,6,326,11.1,13.9,473,75%,25%,24.8%
Yasuo,1,1,0,100%,1,1,6,7,289,9.74,13.3,449,41.2%,5.9%,21.5%
Kai'Sa,1,0,1,0%,1,2,0,0.5,244,9.59,9,352,25%,25%,22.6%
