,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sivir,3,2,1,66.7%,2.33,2,7,4.67,291.33,10.17,12.7,442,60.9%,15.2%,23.2%
Karma,1,1,0,100%,2,2,8,5,251,9.52,11.2,426,58.8%,11.8%,20.7%
Xayah,1,1,0,100%,8,1,8,16,380,11.32,18.9,563,80%,40%,26.6%
