,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,3,3,0,100%,5.33,1,9.33,14.67,374,10.39,18.4,512,77.2%,28.1%,25.9%
Garen,3,1,2,33.3%,2.33,4.67,5.67,1.71,267,7.94,12.6,373,57.1%,16.7%,20.4%
Kai'Sa,3,1,2,33.3%,4.33,2,4,4.17,279.67,9.61,13,446,80.6%,41.9%,25.5%
Morgana,1,0,1,0%,0,2,5,2.5,319,8.78,12.6,348,71.4%,0%,20.9%
