,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Elise,4,4,0,100%,3.25,1.75,9.5,7.29,169.25,5.43,11.6,373,64.6%,16.5%,18.3%
Jarvan IV,2,1,1,50%,0.5,4,7,1.88,161,4.47,11,306,88.2%,5.9%,16.9%
Sylas,2,1,1,50%,4.5,3,4,2.83,229,5.27,14.6,336,77.3%,40.9%,19.3%
