,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,5,5,0,100%,2,2,6.4,4.2,168.6,4.85,11.4,327,59.2%,14.1%,17%
Jarvan IV,5,4,1,80%,1.6,2.6,8.2,3.77,163.4,5.18,10.9,345,75.4%,12.3%,18.2%
Skarner,3,2,1,66.7%,1.33,1,6.67,8,164.67,4.79,10.9,318,55.8%,9.3%,16.6%
Elise,2,2,0,100%,3,2.5,5.5,3.4,164.5,4.86,11.5,341,73.9%,26.1%,18.4%
Sylas,1,1,0,100%,2,2,8,5,162,5.62,10.4,362,45.5%,9.1%,17%
Kayn,1,0,1,0%,2,7,4,0.86,181,4.65,11.9,306,75%,25%,18.4%
Sejuani,1,0,1,0%,3,5,13,3.2,158,3.29,13.7,286,76.2%,14.3%,16.7%
