,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,9,5,4,55.6%,3.11,1.44,4.11,5,354.22,9.5,15.7,421,65.7%,28.3%,24.6%
Miss Fortune,3,1,2,33.3%,2.33,1,2.67,5,303,9.54,12.7,399,78.9%,36.8%,24.4%
Ashe,2,1,1,50%,3.5,2,7,5.25,387.5,9.03,17.7,413,75%,25%,25.1%
Senna,2,1,1,50%,2.5,1,3,5.5,254.5,8.38,11.8,388,78.6%,35.7%,23.7%
Kai'Sa,1,1,0,100%,8,0,3,11,357,11.13,15.8,494,50%,36.4%,25.5%
Jinx,1,0,1,0%,0,2,0,0,325,10.48,11.8,382,0%,0%,25.1%
Syndra,1,0,1,0%,1,4,3,1,239,8.53,9.6,341,57.1%,14.3%,23.1%
Varus,1,0,1,0%,1,4,3,1,311,9.88,12.7,404,100%,25%,26.9%
