,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lucian,2,2,0,100%,4.5,0.5,5.5,20,259.5,9.26,12.9,462,60.6%,27.3%,23.9%
Azir,2,1,1,50%,4.5,3,4.5,3,289.5,9.62,13.2,438,81.8%,40.9%,25%
Akali,1,1,0,100%,2,2,6,4,314,8.75,13.5,376,57.1%,14.3%,20.8%
Irelia,1,1,0,100%,16,2,5,10.5,298,9.93,18.4,613,72.4%,55.2%,29.3%
Zoe,1,1,0,100%,5,2,13,9,270,8.17,14.8,449,66.7%,18.5%,22.2%
