,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
43054,TRLH2/2002300078,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300078?gameHash=fc27a210f0e26894&amp;tab=overview,EU LCS,2016,Summer,0,2016-07-30 12:59:17,1,6.14,100,Blue,team,,FC Schalke 04 Esports,,Kassadin,Alistar,Zilean,,,1810,0,5,10,14,5,10,1.0,0.0,0.0,0.0,0.0,,,,0.1657,0.4972,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,33611.0,1114.1768,,1692.2652,0.0,91.0,3.0166,31.0,1.0276,17.0,0.0,0.0,46178,26440.0,876.4641,,44600.0,-0.115858,,773.0,107.0,95.0,12.0,29.1713,14938.0,15420.0,260.0,16088.0,15807.0,272.0,-1150.0,-387.0,-12.0,0.0,0.0,1.0,1.0,0.0,0.0,24112.0,27337.0,404.0,24823.0,25810.0,425.0,-711.0,1527.0,-21.0,5.0,14.0,3.0,3.0,6.0,5.0
43091,TRLH2/2002300095,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300095?gameHash=d9c8d7c58585d915&amp;tab=overview,EU LCS,2016,Summer,0,2016-07-30 14:02:57,2,6.14,200,Red,team,,FC Schalke 04 Esports,,Kassadin,Malzahar,Nidalee,,,2249,1,16,4,49,16,4,4.0,1.0,1.0,0.0,1.0,,,,0.4269,0.5336,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,10.0,2.0,1.0,1.0,3.0,0.0,93717.0,2500.2312,,2728.4126,0.0,119.0,3.1747,45.0,1.2005,25.0,0.0,0.0,72283,48067.0,1282.3566,,63645.0,0.128239,,1028.0,146.0,107.0,39.0,31.3206,15133.0,19106.0,335.0,14741.0,19200.0,310.0,392.0,-94.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,23135.0,29522.0,513.0,22274.0,29136.0,488.0,861.0,386.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0
43354,TRLH2/2002290142,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290142?gameHash=5fed8c345e76763e&amp;tab=overview,EU LCS,2016,Summer,0,2016-07-31 09:40:29,1,6.14,100,Blue,team,,FC Schalke 04 Esports,,Kassadin,Irelia,Gragas,,,2423,0,16,19,47,16,19,1.0,0.0,0.0,0.0,1.0,,,,0.3962,0.8667,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,10.0,1.0,1.0,1.0,1.0,105892.0,2622.1709,,2706.8593,0.0,124.0,3.0706,42.0,1.04,29.0,0.0,0.0,68737,42746.0,1058.506,,66175.0,-0.0309162,,960.0,165.0,135.0,30.0,27.858,15637.0,18920.0,295.0,14641.0,18404.0,283.0,996.0,516.0,12.0,2.0,3.0,0.0,0.0,0.0,2.0,24129.0,28526.0,458.0,22955.0,28766.0,438.0,1174.0,-240.0,20.0,2.0,3.0,2.0,2.0,5.0,2.0
43403,TRLH2/2002290170,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290170?gameHash=c3e36eea5f464c5d&amp;tab=overview,EU LCS,2016,Summer,0,2016-07-31 11:06:17,2,6.14,200,Red,team,,FC Schalke 04 Esports,,Nidalee,Gragas,Malzahar,,,1672,1,9,6,22,9,6,1.0,0.0,0.0,0.0,0.0,,,,0.323,0.5383,0.0,3.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,1.0,1.0,1.0,0.0,50956.0,1828.5646,,2078.7201,0.0,94.0,3.3732,30.0,1.0766,23.0,0.0,0.0,50973,32643.0,1171.3995,,42200.0,-0.0282217,,700.0,140.0,105.0,35.0,30.1435,15669.0,15376.0,259.0,15208.0,15204.0,246.0,461.0,172.0,13.0,1.0,2.0,1.0,1.0,0.0,1.0,23976.0,24732.0,413.0,23060.0,26226.0,414.0,916.0,-1494.0,-1.0,2.0,5.0,2.0,2.0,3.0,2.0
43535,TRLH2/2002290212,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290212?gameHash=acd23d4d6ddc02a7&amp;tab=overview,EU LCS,2016,Summer,0,2016-07-31 14:24:48,1,6.14,200,Red,team,,FC Schalke 04 Esports,,Nidalee,Malzahar,Irelia,,,2518,0,7,12,15,7,12,0.0,0.0,0.0,0.0,1.0,,,,0.1668,0.4527,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,1.0,1.0,0.0,3.0,56832.0,1354.2176,,2525.0993,0.0,129.0,3.0739,53.0,1.2629,20.0,0.0,0.0,66828,39868.0,949.9921,,63425.0,-0.129677,,1125.0,161.0,122.0,39.0,30.6434,17097.0,15891.0,286.0,14914.0,14866.0,241.0,2183.0,1025.0,45.0,1.0,1.0,0.0,0.0,0.0,1.0,25717.0,26578.0,456.0,22453.0,24969.0,402.0,3264.0,1609.0,54.0,3.0,8.0,1.0,1.0,2.0,3.0
44890,TRLH2/2002290254,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290254?gameHash=9ffa6314bd1c1988&amp;tab=overview,EU LCS,2017,Spring,0,2016-08-05 14:40:53,1,6.14,100,Blue,team,,FC Schalke 04 Esports,,Alistar,Swain,Karma,,,1756,0,1,13,4,1,13,0.0,0.0,0.0,0.0,0.0,,,,0.0342,0.4784,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,40617.0,1387.8246,,2626.6401,0.0,84.0,2.8702,27.0,0.9226,15.0,0.0,0.0,45251,26064.0,890.5695,,43050.0,-0.169117,,823.0,115.0,102.0,13.0,32.0501,14445.0,18078.0,312.0,15936.0,18235.0,277.0,-1491.0,-157.0,35.0,0.0,0.0,2.0,2.0,3.0,0.0,23409.0,29262.0,505.0,24658.0,28320.0,455.0,-1249.0,942.0,50.0,0.0,0.0,2.0,2.0,3.0,0.0
44915,TRLH2/2002290275,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290275?gameHash=17e0af24f080a620&amp;tab=overview,EU LCS,2017,Spring,0,2016-08-05 15:48:11,2,6.14,200,Red,team,,FC Schalke 04 Esports,,Alistar,Malzahar,Gangplank,,,1937,0,9,19,23,9,19,1.0,0.0,0.0,0.0,0.0,,,,0.2788,0.8673,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,62651.0,1940.6608,,2707.7439,0.0,93.0,2.8807,35.0,1.0842,19.0,0.0,0.0,53397,32364.0,1002.4987,,51350.0,-0.104292,,809.0,112.0,95.0,17.0,28.5287,15021.0,15931.0,263.0,15314.0,16047.0,275.0,-293.0,-116.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,23187.0,26903.0,437.0,26528.0,28811.0,453.0,-3341.0,-1908.0,-16.0,1.0,1.0,5.0,5.0,12.0,1.0
44938,TRLH2/2002290276,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290276?gameHash=607b16409a5c919b&amp;tab=overview,EU LCS,2017,Spring,0,2016-08-05 16:40:33,3,6.14,100,Blue,team,,FC Schalke 04 Esports,,Alistar,Swain,Karma,,,2286,1,18,10,49,18,10,3.0,1.0,0.0,0.0,0.0,,,,0.4724,0.7349,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,2.0,0.0,117976.0,3096.4829,,3186.8504,0.0,107.0,2.8084,64.0,1.6798,19.0,0.0,0.0,69679,45086.0,1183.3596,,62588.0,0.0101974,,955.0,136.0,110.0,26.0,28.6352,14226.0,17883.0,295.0,15016.0,18664.0,291.0,-790.0,-781.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,22228.0,28844.0,474.0,24248.0,30492.0,476.0,-2020.0,-1648.0,-2.0,1.0,2.0,4.0,4.0,8.0,1.0
44963,TRLH2/2002290277,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290277?gameHash=773c8026dd0d6a4d&amp;tab=overview,EU LCS,2017,Spring,0,2016-08-05 17:37:56,4,6.14,200,Red,team,,FC Schalke 04 Esports,,Alistar,Malzahar,Gragas,,,1782,0,3,14,2,3,14,0.0,0.0,0.0,0.0,1.0,,,,0.101,0.5724,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,49974.0,1682.6263,,3111.1448,0.0,75.0,2.5253,29.0,0.9764,15.0,0.0,0.0,43833,24381.0,820.9091,,41510.0,-0.221241,,814.0,105.0,97.0,8.0,30.9428,14466.0,18172.0,280.0,15397.0,19241.0,302.0,-931.0,-1069.0,-22.0,1.0,1.0,1.0,1.0,1.0,1.0,21851.0,28737.0,455.0,23498.0,30411.0,485.0,-1647.0,-1674.0,-30.0,1.0,1.0,2.0,2.0,3.0,1.0
45730,TRLH2/2002300298,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300298?gameHash=1490c1205a58e457&amp;tab=overview,EU LCS,2017,Spring,0,2016-08-07 14:47:30,1,6.14,100,Blue,team,,FC Schalke 04 Esports,,Gangplank,Ekko,Hecarim,,,2371,0,10,15,19,10,15,1.0,0.0,0.0,0.0,1.0,,,,0.2531,0.6326,1.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,3.0,109572.0,2772.8047,,3702.3366,0.0,123.0,3.1126,44.0,1.1135,26.0,0.0,0.0,63382,37922.0,959.6457,,60755.0,-0.161725,,1067.0,121.0,110.0,11.0,30.0633,14689.0,18300.0,313.0,15635.0,19814.0,353.0,-946.0,-1514.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,23155.0,30053.0,493.0,24213.0,32195.0,559.0,-1058.0,-2142.0,-66.0,2.0,3.0,0.0,0.0,0.0,2.0
45742,TRLH2/2002300311,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300311?gameHash=6d6b8e446dd9f8c7&amp;tab=overview,EU LCS,2017,Spring,0,2016-08-07 16:01:29,2,6.14,100,Blue,team,,FC Schalke 04 Esports,,Gangplank,Rek'Sai,Vladimir,,,1826,0,1,15,4,1,15,0.0,0.0,0.0,0.0,0.0,,,,0.0329,0.5257,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,3.0,38562.0,1267.0975,,2727.0099,0.0,90.0,2.9573,27.0,0.8872,19.0,0.0,0.0,44363,24462.0,803.7897,,42158.0,-0.281913,,765.0,90.0,86.0,4.0,28.0942,14918.0,14895.0,246.0,14838.0,15661.0,238.0,80.0,-766.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22725.0,24828.0,421.0,23560.0,26766.0,425.0,-835.0,-1938.0,-4.0,0.0,0.0,1.0,1.0,3.0,0.0
45766,TRLH2/2002290295,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290295?gameHash=95c82c1a59242966&amp;tab=overview,EU LCS,2017,Spring,0,2016-08-07 16:53:51,3,6.14,100,Blue,team,,FC Schalke 04 Esports,,Gangplank,Rek'Sai,Karma,,,1897,1,20,4,42,20,4,2.0,0.0,0.0,0.0,1.0,,,,0.6326,0.7591,1.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,1.0,0.0,81120.0,2565.7354,,2513.9905,0.0,103.0,3.2578,33.0,1.0438,13.0,0.0,0.0,62358,41733.0,1319.9684,,57153.0,0.152595,,843.0,131.0,104.0,27.0,30.8065,16533.0,16890.0,297.0,15073.0,15636.0,262.0,1460.0,1254.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,24129.0,26430.0,456.0,22792.0,25276.0,433.0,1337.0,1154.0,23.0,2.0,4.0,0.0,0.0,0.0,2.0
45778,TRLH2/2002290296,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290296?gameHash=c68501b0186b6544&amp;tab=overview,EU LCS,2017,Spring,0,2016-08-07 17:45:32,4,6.14,100,Blue,team,,FC Schalke 04 Esports,,Rek'Sai,Karma,Gangplank,,,1779,0,3,19,7,3,19,0.0,0.0,0.0,0.0,0.0,,,,0.1012,0.742,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,45834.0,1545.8347,,2975.7504,0.0,99.0,3.339,38.0,1.2816,19.0,0.0,0.0,44711,25289.0,852.9174,,43183.0,-0.241931,,789.0,109.0,101.0,8.0,30.2867,14703.0,18320.0,310.0,15620.0,19195.0,305.0,-917.0,-875.0,5.0,0.0,0.0,2.0,2.0,5.0,0.0,23116.0,29144.0,493.0,24161.0,29979.0,476.0,-1045.0,-835.0,17.0,0.0,0.0,3.0,3.0,8.0,0.0
