,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
26423,TRNA1/1001151209,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001151209?gameHash=54bf78428a16ecd2&amp;tab=overview,EU CS,2016,Summer,0,2016-06-07 18:21:12,2,6.1,200,Red,team,,Misfits Gaming,,Nidalee,Lucian,Ryze,,,2574,0,14,19,33,14,19,3.0,0.0,0.0,0.0,0.0,,,,0.3263,0.7692,0.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,10.0,1.0,1.0,0.0,3.0,117990.0,2750.3497,,4205.8508,0.0,116.0,2.704,46.0,1.0723,25.0,0.0,0.0,79776,52245.0,1217.8322,,76900.0,0.0520347,,1166.0,235.0,186.0,49.0,32.6573,14296.0,17816.0,293.0,14198.0,16656.0,268.0,98.0,1160.0,25.0,0.0,0.0,1.0,1.0,2.0,0.0,23275.0,30792.0,504.0,21349.0,26272.0,435.0,1926.0,4520.0,69.0,2.0,0.0,1.0,1.0,2.0,2.0
28643,TRNA1/1001160253,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001160253?gameHash=f07080813823c4b5&amp;tab=overview,EU CS,2016,Summer,0,2016-06-14 18:30:35,1,6.11,200,Red,team,,Misfits Gaming,,Vladimir,Ryze,Trundle,,,1930,1,13,5,24,13,5,1.0,1.0,0.0,0.0,1.0,,,,0.4041,0.5596,1.0,4.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,1.0,0.0,58812.0,1828.3523,,2230.1347,0.0,124.0,3.8549,43.0,1.3368,25.0,0.0,0.0,65415,44453.0,1381.9585,,56703.0,0.213642,,919.0,186.0,140.0,46.0,34.3523,16889.0,15899.0,266.0,14694.0,15016.0,233.0,2195.0,883.0,33.0,1.0,3.0,0.0,0.0,0.0,1.0,26132.0,25906.0,450.0,21909.0,24383.0,375.0,4223.0,1523.0,75.0,2.0,5.0,1.0,1.0,1.0,2.0
28654,TRNA1/1001160259,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001160259?gameHash=c76b022491560f41&amp;tab=overview,EU CS,2016,Summer,0,2016-06-14 19:26:35,2,6.11,100,Blue,team,,Misfits Gaming,,Vladimir,Ryze,Trundle,,,1514,1,18,8,39,18,8,2.0,1.0,0.0,0.0,1.0,,,,0.7133,0.9908,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,47567.0,1885.0859,,2786.6711,0.0,97.0,3.8441,14.0,0.5548,16.0,0.0,0.0,53348,36629.0,1451.6116,,48620.0,0.358906,,655.0,124.0,91.0,33.0,30.8719,15495.0,17757.0,286.0,13753.0,16483.0,234.0,1742.0,1274.0,52.0,1.0,3.0,3.0,2.0,2.0,1.0,26615.0,29263.0,451.0,22112.0,27768.0,379.0,4503.0,1495.0,72.0,5.0,8.0,6.0,5.0,8.0,5.0
31019,TREU/1001300073,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001300073?gameHash=b7af030a01fcb62e&amp;tab=overview,EU CS,2016,Summer,0,2016-06-21 18:06:57,1,6.12,200,Red,team,,Misfits Gaming,,Ryze,Vladimir,Irelia,,,3470,1,13,8,33,13,8,2.0,0.0,0.0,0.0,0.0,,,,0.2248,0.3631,1.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,10.0,9.0,0.0,0.0,2.0,4.0,151548.0,2620.4265,,3078.6225,0.0,240.0,4.1499,86.0,1.487,50.0,0.0,0.0,104907,68237.0,1179.8905,,107585.0,0.133142,,1366.0,293.0,220.0,73.0,28.6859,16363.0,16647.0,251.0,15753.0,16657.0,255.0,610.0,-10.0,-4.0,2.0,3.0,1.0,1.0,1.0,2.0,23936.0,25833.0,399.0,22881.0,25044.0,398.0,1055.0,789.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0
31030,TREU/1001300078,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001300078?gameHash=fd53bbfd00038823&amp;tab=overview,EU CS,2016,Summer,0,2016-06-21 19:06:51,2,6.12,100,Blue,team,,Misfits Gaming,,Vladimir,Ryze,Azir,,,1879,1,20,6,51,20,6,2.0,1.0,0.0,0.0,1.0,,,,0.6386,0.8302,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,1.0,0.0,81317.0,2596.6046,,2834.082,0.0,121.0,3.8638,36.0,1.1495,28.0,0.0,0.0,65529,45087.0,1439.7126,,58633.0,0.242008,,860.0,173.0,117.0,56.0,32.9856,15570.0,19160.0,295.0,14506.0,18002.0,287.0,1064.0,1158.0,8.0,2.0,3.0,1.0,1.0,1.0,2.0,25119.0,30777.0,481.0,23489.0,28913.0,468.0,1630.0,1864.0,13.0,4.0,5.0,2.0,2.0,2.0,4.0
33250,TREU/1001300347,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001300347?gameHash=aa8e3d778204a401&amp;tab=overview,EU CS,2016,Summer,0,2016-06-28 16:06:16,1,6.12,100,Blue,team,,Misfits Gaming,,Vladimir,Ryze,Trundle,,,2248,1,32,14,75,32,14,4.0,0.0,0.0,0.0,1.0,,,,0.8541,1.2278,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,0.0,115114.0,3072.4377,,3565.169,0.0,143.0,3.8167,37.0,0.9875,26.0,0.0,0.0,80106,55900.0,1491.9929,,67525.0,0.145865,,924.0,179.0,110.0,69.0,29.4395,15669.0,18401.0,288.0,14755.0,17125.0,268.0,914.0,1276.0,20.0,3.0,3.0,2.0,2.0,3.0,3.0,25663.0,27851.0,411.0,25397.0,27125.0,398.0,266.0,726.0,13.0,7.0,13.0,6.0,6.0,15.0,7.0
33263,TREU/1001300353,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001300353?gameHash=cddd5d6656ee4199&amp;tab=overview,EU CS,2016,Summer,0,2016-06-28 17:21:35,2,6.12,200,Red,team,,Misfits Gaming,,Vladimir,Ryze,Irelia,,,1996,1,28,12,65,28,12,3.0,0.0,0.0,0.0,1.0,,,,0.8417,1.2024,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,3.0,1.0,1.0,1.0,0.0,90511.0,2720.7715,,2914.3888,0.0,121.0,3.6373,34.0,1.022,22.0,0.0,0.0,69250,47615.0,1431.3126,,62550.0,0.0238625,,731.0,163.0,106.0,57.0,26.8737,15295.0,18163.0,272.0,13686.0,16689.0,264.0,1609.0,1474.0,8.0,2.0,5.0,0.0,0.0,0.0,2.0,24074.0,28291.0,415.0,22809.0,26371.0,404.0,1265.0,1920.0,11.0,5.0,8.0,3.0,3.0,6.0,5.0
35579,TREU/1001330080,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001330080?gameHash=1e6f35ee1cd17922&amp;tab=overview,EU CS,2016,Summer,0,2016-07-05 15:00:35,1,6.13,200,Red,team,,Misfits Gaming,,Ryze,Karma,Nidalee,,,2057,1,21,16,57,21,16,3.0,0.0,0.0,0.0,1.0,,,,0.6125,1.0501,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,76524.0,2232.105,,3675.0802,0.0,132.0,3.8503,43.0,1.2543,28.0,0.0,0.0,69767,47510.0,1385.8046,,64388.0,0.135359,,926.0,197.0,139.0,58.0,32.7564,15573.0,18252.0,286.0,15721.0,19225.0,263.0,-148.0,-973.0,23.0,2.0,2.0,6.0,5.0,9.0,2.0,24156.0,29650.0,468.0,23624.0,29373.0,426.0,532.0,277.0,42.0,4.0,8.0,8.0,7.0,15.0,4.0
35590,TREU/1001330085,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TREU/1001330085?gameHash=61daf8769a22465b&amp;tab=overview,EU CS,2016,Summer,0,2016-07-05 15:13:48,2,6.13,100,Blue,team,,Misfits Gaming,,Ryze,Karma,Vladimir,,,1652,1,11,7,25,11,7,0.0,0.0,0.0,0.0,1.0,,,,0.3995,0.6538,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,0.0,56887.0,2066.1138,,2379.5884,0.0,94.0,3.414,26.0,0.9443,21.0,0.0,0.0,54905,36779.0,1335.799,,46060.0,0.145569,,688.0,160.0,102.0,58.0,30.799,16667.0,16232.0,271.0,15973.0,15008.0,235.0,694.0,1224.0,36.0,1.0,0.0,1.0,1.0,1.0,1.0,26171.0,28220.0,435.0,23556.0,25411.0,389.0,2615.0,2809.0,46.0,5.0,10.0,3.0,3.0,2.0,5.0
37930,TRLH4/1001530041,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1001530041?gameHash=e700ecba1471f56f&amp;tab=overview,EU CS,2016,Summer,1,2016-07-12 14:51:01,1,6.13,100,Blue,team,,Misfits Gaming,,Ryze,Azir,Gragas,,,2252,1,25,14,46,25,14,5.0,1.0,1.0,0.0,0.0,,,,0.6661,1.0391,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0,1.0,1.0,2.0,0.0,94305.0,2512.5666,,2754.6714,0.0,144.0,3.8366,54.0,1.4387,30.0,0.0,0.0,77194,52948.0,1410.6927,,69558.0,0.0989454,,1050.0,229.0,171.0,58.0,34.0764,15842.0,18651.0,283.0,16499.0,18737.0,300.0,-657.0,-86.0,-17.0,3.0,3.0,4.0,4.0,3.0,3.0,26564.0,33561.0,480.0,24919.0,30099.0,472.0,1645.0,3462.0,8.0,7.0,8.0,6.0,6.0,3.0,7.0
