,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Trundle,2,2,0,100%,1,2,12.5,6.75,129.5,5.11,8.9,350,71.1%,5.3%,17.7%
Graves,1,1,0,100%,3,0,5,8,209,8.67,10.5,436,44.4%,16.7%,20.5%
