,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kalista,5,1,4,20%,2,3.6,3.2,1.44,339.2,9.87,14.2,412,55.3%,21.3%,23.8%
Aphelios,2,2,0,100%,4.5,0.5,4,17,305,9.42,14.5,446,58.6%,31%,24.8%
Ziggs,2,1,1,50%,1.5,3,5,2.17,301.5,9.01,13.5,402,56.5%,13%,22.9%
Syndra,1,0,1,0%,2,4,3,1.25,314,8.32,14.5,385,50%,20%,21.5%
Xayah,1,0,1,0%,2,2,1,1.5,249,8.91,10.8,385,50%,33.3%,24%
