,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,8,6,2,75%,5.5,1.25,4.5,8,326.75,9.99,15.2,464,62%,34.1%,25.1%
Ziggs,3,3,0,100%,5.33,3,7.33,4.22,301.33,8.49,15.2,429,71.7%,30.2%,23.2%
Heimerdinger,2,1,1,50%,2,4,3.5,1.38,233,7.78,10.9,365,52.4%,19%,20.5%
Miss Fortune,2,1,1,50%,2,2.5,5,2.8,331.5,9.77,13.7,403,77.8%,22.2%,22.3%
Kog'Maw,1,1,0,100%,4,1,7,11,249,10.51,11.8,497,73.3%,26.7%,25.4%
Xayah,1,1,0,100%,4,3,6,3.33,351,9.33,16.6,441,55.6%,22.2%,23.6%
Senna,1,0,1,0%,0,1,3,3,220,7.96,9.3,336,75%,0%,20.8%
