,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Trundle,6,6,0,100%,2.67,1.17,12.17,12.71,150.67,4.97,10.4,344,78.1%,14%,17.9%
Sett,3,3,0,100%,4,1.67,10.33,8.6,140.67,5.01,9.9,353,58.9%,16.4%,17.2%
Skarner,2,1,1,50%,3,1.5,5.5,5.67,137,5.43,8.7,345,70.8%,25%,18.4%
Volibear,2,1,1,50%,2,4,8,2.5,162.5,4.96,10,306,54.1%,10.8%,16.5%
Rek'Sai,1,1,0,100%,2,5,8,2,169,5.77,10.3,352,52.6%,10.5%,17.6%
