,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,3,3,0,100%,5,1.33,7,9,332,9.48,16.5,472,65.5%,27.3%,24.8%
Kalista,2,1,1,50%,2.5,2.5,8,4.2,231,8.52,10.8,398,77.8%,18.5%,22.5%
Senna,2,1,1,50%,3,2.5,11.5,5.8,28.5,1.04,8,293,80.6%,16.7%,15.9%
Miss Fortune,1,0,1,0%,0,3,1,0.33,238,9.23,8.5,331,33.3%,0%,21.9%
