,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,3,1,2,33.3%,2,1.67,4,3.6,203.33,6.57,9.9,319,66.7%,22.2%,19.7%
Volibear,2,1,1,50%,2,2.5,6.5,3.4,244,7.87,11.6,373,63%,14.8%,20.7%
