,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,2,2,0,100%,6.5,0.5,8.5,30,146.5,5.25,11.4,407,88.2%,38.2%,20.8%
Nocturne,2,1,1,50%,3,3,5.5,2.83,215,5.51,12.8,329,70.8%,25%,18%
Aatrox,1,0,1,0%,2,2,2,2,189,5.44,10.7,309,57.1%,28.6%,17.4%
Kindred,1,0,1,0%,4,4,4,2,228,4.95,14.7,320,80%,40%,18.9%
