,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ezreal,7,4,3,57.1%,4.14,1.29,5.57,7.56,337,9.92,16.1,474,70.1%,29.9%,25.9%
Lucian,5,5,0,100%,5.6,1.6,6.2,7.38,295.2,10.42,15.3,539,62.8%,29.8%,26.7%
Sivir,2,2,0,100%,6.5,2.5,6,5,332.5,10.99,16.1,531,69.4%,36.1%,27%
Kai'Sa,2,1,1,50%,4.5,3.5,7,3.29,325,10.09,15,466,74.2%,29%,25.2%
Kalista,1,1,0,100%,4,2,10,7,420,9.29,19.5,431,70%,20%,23%
Taliyah,1,1,0,100%,7,2,11,9,274,8.32,15.7,478,78.3%,30.4%,23.4%
Tristana,1,1,0,100%,3,1,2,5,390,10.54,17.6,475,50%,30%,25.6%
Xayah,1,1,0,100%,1,0,6,7,277,11.98,11.7,508,50%,7.1%,24.3%
Draven,1,0,1,0%,0,3,0,0,273,9.31,9.9,337,0%,0%,22.9%
