,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Taric,5,4,1,80%,0.2,1.2,9.2,7.83,28.8,0.92,7.2,229,85.5%,1.8%,12.7%
Braum,3,2,1,66.7%,0,0.67,4.33,6.5,30,0.86,7.4,210,43.3%,0%,12.2%
Bard,2,2,0,100%,0.5,1.5,7,5,11.5,0.33,7.8,221,60%,4%,12.3%
Rakan,2,1,1,50%,0,1.5,4.5,3,36,1.03,7.3,210,75%,0%,12.2%
Tahm Kench,1,0,1,0%,0,4,1,0.25,19,0.55,6.3,183,25%,0%,11.7%
Thresh,1,0,1,0%,0,1,2,2,25,0.86,5.7,197,100%,0%,13.3%
