,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Elise,1,1,0,100%,4,0,6,10,186,5.62,12.1,366,76.9%,30.8%,19.9%
Sylas,1,1,0,100%,2,1,7,9,161,5.85,10.2,370,75%,16.7%,18.4%
Lee Sin,1,0,1,0%,3,3,5,2.67,192,4.47,13.3,309,66.7%,25%,18.3%
