,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,5,4,1,80%,1.8,1.8,8.8,5.89,169,5.27,11,342,67.9%,11.5%,17.5%
Elise,4,3,1,75%,4,2.25,7.75,5.22,177.75,5.65,11.9,378,65.3%,22.2%,19.1%
Gragas,3,2,1,66.7%,2.67,2.33,7.67,4.43,170,4.67,11.8,325,72.1%,18.6%,17.3%
Rek'Sai,1,0,1,0%,1,3,4,1.67,144,4.28,9.6,286,41.7%,8.3%,15.7%
Skarner,1,0,1,0%,2,4,7,2.25,157,4.93,10,315,75%,16.7%,17.7%
