,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Vladimir,2,2,0,100%,5,0.5,8,26,308.5,8.5,15.4,426,66.7%,25.6%,22.4%
Lissandra,1,1,0,100%,4,3,5,3,235,8.35,11.6,411,45%,20%,20.8%
Morgana,1,1,0,100%,1,4,14,3.75,224,5.92,12,317,75%,5%,16.5%
LeBlanc,1,0,1,0%,0,3,0,0,169,6.65,7,276,0%,0%,19%
Ryze,1,0,1,0%,2,4,1,0.75,182,7.13,8.2,320,37.5%,25%,20.6%
Syndra,1,0,1,0%,2,1,0,2,220,7.8,10.2,360,40%,40%,23.7%
