,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Varus,2,2,0,100%,6,3.5,5.5,3.29,296,9.08,15,460,53.5%,27.9%,23.8%
Irelia,1,0,1,0%,1,4,6,1.75,318,8.49,13.3,355,53.8%,7.7%,21.6%
Miss Fortune,1,0,1,0%,0,6,5,0.83,179,7.27,8,324,83.3%,0%,20.7%
