,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lucian,5,3,2,60%,3,2.4,6,3.75,368,9.78,16.8,446,62.5%,20.8%,24.3%
Xayah,3,3,0,100%,1.33,0,1.67,9,343.33,11.51,14.5,487,34.6%,15.4%,25.2%
Kai'Sa,3,2,1,66.7%,6.67,1,3.67,10.33,344.67,11,15.9,508,77.5%,50%,28.5%
Vayne,2,2,0,100%,7,1,4.5,11.5,267,10.29,13.8,532,76.7%,46.7%,25.9%
Sivir,2,1,1,50%,5,4.5,5,2.22,415,11.44,17.4,479,74.1%,37%,26.4%
Jhin,1,0,1,0%,3,1,1,4,294,10.1,12.5,428,66.7%,50%,25.7%
Jinx,1,0,1,0%,0,3,0,0,177,8.6,6.5,318,0%,0%,21.7%
Tristana,1,0,1,0%,3,1,4,7,336,10.76,13.9,445,87.5%,37.5%,25.4%
