,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gnar,3,1,2,33.3%,0.67,3,3.33,1.33,195.67,6.61,9.4,318,80%,13.3%,19.9%
Gragas,2,1,1,50%,2.5,2,6.5,4.5,254,6.74,13.5,359,75%,20.8%,21%
Ornn,1,1,0,100%,2,0,10,12,220,6.84,12,373,66.7%,11.1%,19.7%
Gangplank,1,0,1,0%,0,5,2,0.4,212,7.69,10.5,381,40%,0%,23.5%
