,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,4,3,1,75%,4.75,3.5,8.75,3.86,178,5.03,12.1,341,78.3%,27.5%,18.7%
Elise,3,3,0,100%,4.33,2,7.33,5.83,162,5.46,10.2,345,57.4%,21.3%,18.3%
Pantheon,3,3,0,100%,6.33,1,10.33,16.67,134.67,4.82,10.7,384,72.5%,27.5%,19.4%
Rek'Sai,2,2,0,100%,5.5,2.5,8,5.4,157,4.97,11.3,357,58.7%,23.9%,18.5%
Gragas,2,1,1,50%,4.5,2.5,8,5,188.5,5.52,11.4,335,80.6%,29%,19.8%
Karthus,1,1,0,100%,9,1,9,18,207,6.98,13.3,449,78.3%,39.1%,22.9%
Olaf,1,1,0,100%,1,3,9,3.33,222,6.4,11.6,334,90.9%,9.1%,19.5%
Shyvana,1,1,0,100%,13,0,7,20,180,7.13,12.8,508,54.1%,35.1%,24.7%
Sejuani,1,0,1,0%,2,2,3,2.5,158,4.99,9.5,300,71.4%,28.6%,18.3%
