,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Graves,4,2,2,50%,3.25,3.5,4.5,2.21,183,6.24,10.4,353,64.6%,27.1%,20.4%
Lillia,4,2,2,50%,4.5,3.5,8.5,3.71,205.25,6.22,11.9,361,72.2%,25%,19.4%
Nidalee,3,2,1,66.7%,3,3,11,4.67,229.67,6.68,12.4,361,77.8%,16.7%,19.3%
Kindred,2,1,1,50%,4,2,6.5,5.25,202.5,6.2,11.9,365,60%,22.9%,20.2%
Volibear,1,1,0,100%,2,1,12,14,170,5.83,10.4,357,73.7%,10.5%,18.2%
