,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rek'Sai,4,3,1,75%,3,1.25,4.75,6.2,181.25,6.09,10.6,357,56.4%,21.8%,19.1%
Lee Sin,4,2,2,50%,0.75,3.25,6.25,2.15,162,5.16,9.6,305,68.3%,7.3%,17.3%
Volibear,4,2,2,50%,2.25,1.75,6.75,5.14,152,4.81,10,316,63.2%,15.8%,17.7%
Sett,3,2,1,66.7%,1.67,4.67,9.33,2.36,172,5.08,10.5,312,64.7%,9.8%,16.9%
Kha'Zix,1,1,0,100%,2,3,6,2.67,202,5.35,11.7,311,57.1%,14.3%,17.1%
Pantheon,1,1,0,100%,7,2,9,8,127,5.06,9.4,375,66.7%,29.2%,18.5%
Trundle,1,0,1,0%,1,4,9,2.5,160,4.49,9.6,271,83.3%,8.3%,17.1%
