,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,1,0,1,0%,2,6,2,0.67,126,5.36,7.1,302,40%,20%,19.9%
Gnar,1,0,1,0%,2,4,3,1.25,146,6.29,8.2,354,62.5%,25%,22.2%
Jax,1,0,1,0%,3,5,3,1.2,193,7.32,9.4,356,54.5%,27.3%,22.9%
Kennen,1,0,1,0%,0,3,0,0,176,7,7.5,298,0%,0%,19.7%
