,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Leona,2,0,2,0%,1,7,7,1.14,40,1.29,7.1,230,48.5%,6.1%,13.3%
Rell,1,1,0,100%,2,2,10,6,41,1.2,8.6,254,50%,8.3%,12.5%
Sett,1,1,0,100%,0,4,7,1.75,45,1.63,6.9,249,53.8%,0%,12.5%
Braum,1,0,1,0%,0,6,9,1.5,37,1.33,5.9,211,90%,0%,13.3%
