,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Galio,1,1,0,100%,2,1,8,10,42,1.39,8.2,270,62.5%,12.5%,13.4%
Leona,1,1,0,100%,2,4,10,3,62,2.12,8.5,291,57.1%,9.5%,14.2%
Pyke,1,1,0,100%,1,1,3,4,90,2.61,10,291,44.4%,11.1%,15.2%
Braum,1,0,1,0%,0,2,4,2,72,2.16,7.5,224,80%,0%,13.6%
Rakan,1,0,1,0%,1,2,3,2,12,0.41,5.9,204,80%,20%,12.5%
