,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,3,2,1,66.7%,2.67,1,4.33,7,291,9.05,13.9,432,45.7%,17.4%,22.6%
Kled,2,2,0,100%,4.5,2.5,12,6.6,324.5,8.43,17.4,451,60%,16.4%,22.1%
Gangplank,1,1,0,100%,8,0,8,16,252,8.07,14.7,471,64%,32%,23.6%
Karma,1,0,1,0%,1,2,5,3,241,8.05,10.1,337,66.7%,11.1%,21.4%
Poppy,1,0,1,0%,4,3,2,2,235,7.1,11.1,334,60%,40%,21.1%
Vladimir,1,0,1,0%,2,4,2,1,250,8.06,11,355,100%,50%,23.8%
