,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,4,4,0,100%,2.75,1.5,7,6.5,249.25,8.44,12,406,55.7%,15.7%,20.8%
Akali,3,2,1,66.7%,3.67,1.67,2.67,3.8,336,9.34,15.3,426,51.4%,29.7%,22.9%
Kled,2,1,1,50%,2.5,2.5,5.5,3.2,222.5,7.96,11.3,403,51.6%,16.1%,22.5%
Neeko,2,1,1,50%,2.5,2.5,3.5,2.4,279,7.79,13.4,375,54.5%,22.7%,21.9%
Camille,1,1,0,100%,8,0,13,21,247,8.46,14.3,491,87.5%,33.3%,24.3%
Kennen,1,1,0,100%,0,2,10,5,268,8.59,12.6,405,55.6%,0%,19.8%
Irelia,1,0,1,0%,3,5,3,1.2,328,9.48,13.6,394,66.7%,33.3%,23.6%
Malphite,1,0,1,0%,3,2,2,2.5,191,6.77,8.8,314,71.4%,42.9%,19.5%
